%time,field.left_wheels,field.right_wheels
1556907164964635461,9.75,9.75
1556907165036744108,9.875,9.875
1556907165108706413,10.0,10.0
1556907165180623357,9.875,9.875
1556907165252643853,9.75,9.75
1556907165324677266,9.625,9.625
1556907165396781616,9.5,9.5
1556907165468654333,9.375,9.375
1556907165540739614,9.25,9.25
1556907165612663003,9.125,9.125
1556907165684655186,9.0,9.0
1556907165756739006,8.875,8.875
1556907165828819427,8.75,8.75
1556907165900658372,8.625,8.625
1556907165972821798,8.5,8.5
1556907166044752507,8.375,8.375
1556907166116674131,8.25,8.25
1556907166188703954,8.125,8.125
1556907166260787151,8.0,8.0
1556907166332833085,7.875,7.875
1556907166404691566,7.75,7.75
1556907166476698882,7.625,7.625
1556907166548712499,7.5,7.5
1556907166620707553,7.375,7.375
1556907166692782370,7.25,7.25
1556907166764937277,7.125,7.125
1556907166836728699,7.0,7.0
1556907166908824282,6.875,6.875
1556907166980800878,6.75,6.75
1556907167052712608,6.625,6.625
1556907167124738745,6.5,6.5
1556907167196735993,6.375,6.375
1556907167268859737,6.25,6.25
1556907167340757720,6.125,6.125
1556907167412743907,6.0,6.0
1556907167484757397,5.875,5.875
1556907167556754216,5.75,5.75
1556907167628820176,5.625,5.625
1556907167700877166,5.5,5.5
1556907167772745800,5.375,5.375
1556907167844897872,5.25,5.25
1556907167916837521,5.125,5.125
1556907167988766936,5.0,5.0
1556907168060776987,4.875,4.875
1556907168132778775,4.75,4.75
1556907168204909089,4.625,4.625
1556907168276775584,4.5,4.5
1556907168348811859,4.375,4.375
1556907168420801677,4.25,4.25
1556907168492795987,4.125,4.125
1556907168564862514,4.0,4.0
1556907168636916994,3.875,3.875
1556907168708794341,3.75,3.75
1556907168780916165,3.625,3.625
1556907168852916823,3.5,3.5
1556907168924813016,3.375,3.375
1556907168996819545,3.25,3.25
1556907169068820429,3.125,3.125
1556907169140949629,3.0,3.0
1556907169212830415,2.875,2.875
1556907169284837952,2.75,2.75
1556907169356863207,2.625,2.625
1556907169428833968,2.5,2.5
1556907169500911482,2.375,2.375
1556907169572961884,2.25,2.25
1556907169644846167,2.125,2.125
1556907169716958103,2.0,2.0
1556907169788923012,1.875,1.875
1556907169860875261,1.75,1.75
1556907169932867195,1.625,1.625
1556907170008870936,1.5,1.5
1556907170081081041,1.375,1.375
1556907170152886555,1.25,1.25
1556907170224874379,1.125,1.125
1556907170296878558,1.0,1.0
1556907170368876300,0.875,0.875
1556907170440896300,0.75,0.75
1556907170512892755,0.625,0.625
1556907170584883024,0.5,0.5
1556907170656900661,0.375,0.375
1556907170728903970,0.25,0.25
1556907170801299800,0.125,0.125
1556907170872911173,0.0,0.0
1556907170944910041,-0.125,-0.125
1556907171017138296,-0.25,-0.25
1556907171088903521,-0.375,-0.375
1556907171160925525,-0.5,-0.5
1556907171232924281,-0.625,-0.625
1556907171304918654,-0.75,-0.75
1556907171376936073,-0.875,-0.875
1556907171448945460,-1.0,-1.0
1556907171520928824,-1.125,-1.125
1556907171592948400,-1.25,-1.25
1556907171664947784,-1.375,-1.375
1556907171737337708,-1.5,-1.5
1556907171808951107,-1.625,-1.625
1556907171880963818,-1.75,-1.75
1556907171953171820,-1.875,-1.875
1556907172024960218,-2.0,-2.0
1556907172096968172,-2.125,-2.125
1556907172168970589,-2.25,-2.25
1556907172240973436,-2.375,-2.375
1556907172312982768,-2.5,-2.5
1556907172384984286,-2.625,-2.625
1556907172458123236,-2.75,-2.75
1556907172528994553,-2.875,-2.875
1556907172601010296,-3.0,-3.0
1556907172673381475,-3.125,-3.125
1556907172745004862,-3.25,-3.25
1556907172816999396,-3.375,-3.375
1556907172889211695,-3.5,-3.5
1556907172960999253,-3.625,-3.625
1556907173033009279,-3.75,-3.75
1556907173105020226,-3.875,-3.875
1556907173177012393,-4.0,-4.0
1556907173249029640,-4.125,-4.125
1556907173321027597,-4.25,-4.25
1556907173393013671,-4.375,-4.375
