%time,field.left_wheels,field.right_wheels
1557359731950416262,1557.0,1557.0
1557359732050421969,1560.0,1560.0
1557359732150535186,1563.0,1563.0
1557359732250351315,1566.0,1566.0
1557359732350312321,1569.0,1569.0
1557359732450655075,1572.0,1572.0
1557359732550320693,1575.0,1575.0
1557359732650396414,1579.0,1579.0
1557359732750428071,1582.0,1582.0
1557359732850376646,1585.0,1585.0
1557359732950474979,1588.0,1588.0
1557359733050744356,1591.0,1591.0
1557359733150441028,1594.0,1594.0
1557359733250405134,1597.0,1597.0
1557359733350341980,1600.0,1600.0
1557359733450545121,1604.0,1604.0
1557359733550322822,1607.0,1607.0
1557359733650455432,1610.0,1610.0
1557359733750302375,1613.0,1613.0
1557359733850297889,1616.0,1616.0
1557359733950301863,1619.0,1619.0
1557359734050304872,1622.0,1622.0
1557359734150315238,1625.0,1625.0
1557359734250329076,1629.0,1629.0
1557359734350380610,1632.0,1632.0
1557359734450432736,1635.0,1635.0
1557359734550429078,1638.0,1638.0
1557359734650417565,1641.0,1641.0
1557359734750526867,1644.0,1644.0
1557359734850378509,1647.0,1647.0
1557359734950345657,1650.0,1650.0
1557359735050611381,1654.0,1654.0
1557359735150332111,1657.0,1657.0
1557359735250423471,1660.0,1660.0
1557359735350489607,1663.0,1663.0
1557359735450387902,1666.0,1666.0
1557359735550460095,1669.0,1669.0
1557359735650755277,1672.0,1672.0
1557359735750471586,1675.0,1675.0
1557359735850400861,1679.0,1679.0
1557359735950346045,1682.0,1682.0
1557359736050434902,1685.0,1685.0
1557359736150340799,1688.0,1688.0
1557359736250383841,1691.0,1691.0
1557359736350328513,1694.0,1694.0
1557359736450325089,1697.0,1697.0
1557359736550329808,1700.0,1700.0
1557359736650327386,1704.0,1704.0
1557359736750348679,1707.0,1707.0
1557359736850354904,1710.0,1710.0
1557359736950364748,1713.0,1713.0
1557359737050466922,1716.0,1716.0
1557359737150478896,1719.0,1719.0
1557359737250443090,1722.0,1722.0
1557359737350577247,1725.0,1725.0
1557359737450429461,1729.0,1729.0
1557359737550392396,1732.0,1732.0
1557359737650666837,1735.0,1735.0
1557359737750387139,1738.0,1738.0
1557359737850470410,1741.0,1741.0
1557359737950534046,1744.0,1744.0
1557359738050416443,1747.0,1747.0
1557359738150489692,1750.0,1750.0
1557359738250785186,1754.0,1754.0
1557359738350466989,1757.0,1757.0
1557359738450434016,1760.0,1760.0
1557359738550407042,1763.0,1763.0
1557359738650459063,1766.0,1766.0
1557359738750357383,1769.0,1769.0
1557359738850411258,1772.0,1772.0
1557359738950363522,1775.0,1775.0
1557359739050417497,1779.0,1779.0
1557359739150361661,1782.0,1782.0
1557359739250359551,1785.0,1785.0
1557359739350377550,1788.0,1788.0
1557359739450404028,1791.0,1791.0
1557359739550397111,1794.0,1794.0
1557359739650495916,1797.0,1797.0
1557359739750468568,1800.0,1800.0
1557359739850483313,1804.0,1804.0
1557359739950821956,1807.0,1807.0
1557359740050703966,1810.0,1810.0
1557359740150402125,1813.0,1813.0
1557359740250392828,1816.0,1816.0
1557359740350392963,1819.0,1819.0
1557359740450461059,1822.0,1822.0
1557359740550546770,1825.0,1825.0
1557359740650439752,1829.0,1829.0
1557359740750511754,1832.0,1832.0
1557359740850767366,1835.0,1835.0
1557359740950514566,1838.0,1838.0
1557359741050539760,1841.0,1841.0
1557359741150397463,1844.0,1844.0
1557359741250495916,1847.0,1847.0
1557359741350423007,1850.0,1850.0
1557359741450501105,1854.0,1854.0
1557359741550391891,1857.0,1857.0
1557359741650457561,1860.0,1860.0
1557359741750410829,1863.0,1863.0
1557359741850515726,1866.0,1866.0
1557359741950447422,1869.0,1869.0
1557359742050430110,1872.0,1872.0
1557359742150451032,1875.0,1875.0
1557359742250568519,1879.0,1879.0
1557359742350545406,1882.0,1882.0
1557359742450605322,1885.0,1885.0
1557359742550777039,1888.0,1888.0
1557359742650409907,1891.0,1891.0
1557359742750491683,1894.0,1894.0
1557359742850440984,1897.0,1897.0
1557359742950427562,1900.0,1900.0
1557359743050507392,1904.0,1904.0
1557359743150624436,1907.0,1907.0
1557359743250465296,1910.0,1910.0
1557359743350688232,1913.0,1913.0
1557359743450796340,1916.0,1916.0
1557359743550591670,1913.0,1913.0
1557359743650497944,1910.0,1910.0
1557359743750460939,1907.0,1907.0
1557359743850526567,1904.0,1904.0
1557359743950470634,1900.0,1900.0
1557359744050452286,1897.0,1897.0
1557359744150474228,1894.0,1894.0
1557359744255813385,1891.0,1891.0
1557359744350500562,1888.0,1888.0
1557359744450480823,1885.0,1885.0
1557359744550465608,1882.0,1882.0
1557359744650446593,1879.0,1879.0
1557359744750454468,1875.0,1875.0
1557359744850565787,1872.0,1872.0
1557359744950553240,1869.0,1869.0
1557359745050766510,1866.0,1866.0
1557359745150695935,1863.0,1863.0
1557359745250426473,1860.0,1860.0
1557359745350437459,1857.0,1857.0
1557359745450450565,1854.0,1854.0
