%time,field.left_wheels,field.right_wheels
1557326495881045699,5.0,5.0
1557326495981257414,5.0,5.0
1557326496081737381,5.0,5.0
1557326496180988423,5.0,5.0
1557326496280979029,5.0,5.0
1557326496380990537,5.0,5.0
1557326496481009550,5.0,5.0
1557326496581308168,5.0,5.0
1557326496680979471,5.0,5.0
1557326496780985446,5.0,5.0
1557326496880995399,5.0,5.0
1557326496981010502,5.0,5.0
1557326497081099920,5.0,5.0
1557326497180996090,5.0,5.0
1557326497281004333,5.0,5.0
1557326497381006653,5.0,5.0
1557326497481043510,5.0,5.0
1557326497581021458,5.0,5.0
1557326497681031672,5.0,5.0
1557326497781068089,5.0,5.0
1557326497881069973,5.0,5.0
1557326497981076326,5.0,5.0
1557326498081776339,5.0,5.0
1557326498181913112,5.0,5.0
1557326498281077305,5.0,5.0
1557326498381199812,5.0,5.0
1557326498481157538,5.0,5.0
1557326498581357872,5.0,5.0
1557326498681863963,5.0,5.0
1557326498781120469,5.0,5.0
1557326498881113522,5.0,5.0
1557326498981121561,5.0,5.0
1557326499081170384,5.0,5.0
1557326499181400574,5.0,5.0
1557326499281116268,5.0,5.0
1557326499381136810,5.0,5.0
1557326499481104022,5.0,5.0
1557326499581111470,5.0,5.0
1557326499681209193,5.0,5.0
1557326499781106120,5.0,5.0
1557326499881114488,-5.0,-5.0
1557326499981120341,-5.0,-5.0
1557326500081157185,-5.0,-5.0
1557326500181129818,-5.0,-5.0
1557326500281140600,-5.0,-5.0
1557326500381184978,-5.0,-5.0
1557326500481235883,-5.0,-5.0
1557326500581203735,-5.0,-5.0
1557326500681185648,-5.0,-5.0
1557326500781389781,-5.0,-5.0
1557326500881252342,-5.0,-5.0
1557326500981257147,-5.0,-5.0
1557326501081263912,-5.0,-5.0
1557326501181488305,-5.0,-5.0
1557326501281965526,-5.0,-5.0
1557326501381215225,-5.0,-5.0
1557326501481206492,-5.0,-5.0
1557326501581239114,-5.0,-5.0
1557326501681301965,-5.0,-5.0
1557326501781447900,-5.0,-5.0
1557326501881208912,-5.0,-5.0
1557326501981215138,-5.0,-5.0
1557326502081248217,-5.0,-5.0
1557326502181245746,-5.0,-5.0
1557326502281330337,-5.0,-5.0
1557326502381253173,-5.0,-5.0
1557326502481246468,-5.0,-5.0
1557326502581285041,-5.0,-5.0
1557326502681286785,-5.0,-5.0
1557326502781320722,-5.0,-5.0
1557326502881260985,-5.0,-5.0
1557326502981305773,-5.0,-5.0
1557326503081321620,-5.0,-5.0
1557326503181307729,-5.0,-5.0
1557326503281317005,-5.0,-5.0
1557326503381498836,-5.0,-5.0
1557326503481315593,-5.0,-5.0
1557326503581507949,-5.0,-5.0
1557326503681379358,-5.0,-5.0
1557326503781588239,-5.0,-5.0
1557326503882076288,-5.0,-5.0
1557326503981327476,-5.0,-5.0
1557326504081318118,-5.0,-5.0
1557326504181340590,-5.0,-5.0
1557326504281501567,-5.0,-5.0
1557326504381450700,-5.0,-5.0
1557326504481316330,-5.0,-5.0
1557326504581358744,-5.0,-5.0
1557326504681391219,-5.0,-5.0
1557326504781344121,-5.0,-5.0
1557326504881349354,5.0,5.0
1557326504981383150,5.0,5.0
1557326505081374494,5.0,5.0
1557326505181349864,5.0,5.0
1557326505281352530,5.0,5.0
1557326505381363464,5.0,5.0
1557326505481361810,5.0,5.0
1557326505581414301,5.0,5.0
1557326505681399132,5.0,5.0
1557326505781403771,5.0,5.0
1557326505881413607,5.0,5.0
1557326505981599702,5.0,5.0
1557326506081413799,5.0,5.0
1557326506181477084,5.0,5.0
