%time,field.left_wheels,field.right_wheels
1557276058001364900,1.25,1.25
1557276058101647260,1.375,1.375
1557276058200721902,1.5,1.5
1557276058300725122,1.625,1.625
1557276058401129586,1.75,1.75
1557276058501010259,1.875,1.875
1557276058600919823,2.0,2.0
1557276058700219900,2.125,2.125
1557276058801042432,2.25,2.25
1557276058900969433,2.375,2.375
1557276059000825923,2.5,2.5
1557276059100212784,2.625,2.625
1557276059200314582,2.75,2.75
1557276059301360336,2.875,2.875
1557276059400805285,3.0,3.0
1557276059500394928,3.125,3.125
1557276059601116082,3.25,3.25
1557276059700972735,3.375,3.375
1557276059800827770,3.5,3.5
1557276059900759523,3.625,3.625
1557276060000507419,3.75,3.75
1557276060101181269,3.875,3.875
1557276060201358672,4.0,4.0
1557276060304225520,4.125,4.125
1557276060400366081,4.25,4.25
1557276060501140967,4.375,4.375
1557276060602049679,4.5,4.5
1557276060701042783,4.625,4.625
1557276060800431262,4.75,4.75
1557276060900288464,4.875,4.875
1557276061001042439,5.0,5.0
1557276061100368458,4.875,4.875
1557276061200421908,4.75,4.75
1557276061300311272,4.625,4.625
1557276061400968519,4.5,4.5
1557276061500954047,4.375,4.375
1557276061600869031,4.25,4.25
1557276061700784457,4.125,4.125
1557276061800902673,4.0,4.0
1557276061900978898,3.875,3.875
1557276062000865570,3.75,3.75
1557276062100301587,3.625,3.625
1557276062200293060,3.5,3.5
1557276062300365281,3.375,3.375
1557276062400335502,3.25,3.25
1557276062500347737,3.125,3.125
1557276062597404370,3.0,3.0
1557276062701604816,2.875,2.875
1557276062801824066,2.75,2.75
1557276062900972531,2.625,2.625
1557276063000886487,2.5,2.5
1557276063101094703,2.375,2.375
1557276063202156481,2.25,2.25
1557276063300639944,2.125,2.125
1557276063401113695,2.0,2.0
1557276063501202044,1.875,1.875
1557276063600937443,1.75,1.75
1557276063700464199,1.625,1.625
1557276063800497236,1.5,1.5
1557276063900932534,1.375,1.375
1557276064000351364,1.25,1.25
1557276064100669106,1.125,1.125
1557276064200356379,1.0,1.0
1557276064300351960,0.875,0.875
1557276064400427427,0.75,0.75
1557276064500966482,0.625,0.625
1557276064600439304,0.5,0.5
1557276064701314783,0.375,0.375
1557276064801202076,0.25,0.25
1557276064901059113,0.125,0.125
1557276065001183692,0.0,0.0
1557276065101029041,-0.125,-0.125
1557276065201228506,-0.25,-0.25
1557276065301129651,-0.375,-0.375
1557276065401592069,-0.5,-0.5
1557276065501144697,-0.625,-0.625
1557276065601036826,-0.75,-0.75
1557276065701610612,-0.875,-0.875
1557276065801840154,-1.0,-1.0
1557276065901167259,-1.125,-1.125
1557276066001257745,-1.25,-1.25
1557276066101023678,-1.375,-1.375
1557276066201028763,-1.5,-1.5
1557276066301305724,-1.625,-1.625
1557276066401136628,-1.75,-1.75
1557276066501245549,-1.875,-1.875
1557276066601146187,-2.0,-2.0
1557276066701598942,-2.125,-2.125
1557276066801436156,-2.25,-2.25
1557276066901570731,-2.375,-2.375
1557276067001347077,-2.5,-2.5
1557276067101967921,-2.625,-2.625
1557276067201269281,-2.75,-2.75
1557276067301083529,-2.875,-2.875
1557276067401057692,-3.0,-3.0
1557276067501151305,-3.125,-3.125
1557276067601329640,-3.25,-3.25
1557276067701169968,-3.375,-3.375
1557276067801362979,-3.5,-3.5
1557276067901331454,-3.625,-3.625
1557276068001308839,-3.75,-3.75
1557276068101278815,-3.875,-3.875
1557276068201134207,-4.0,-4.0
1557276068302213869,-4.125,-4.125
1557276068402369882,-4.25,-4.25
1557276068501426354,-4.375,-4.375
1557276068600784508,-4.5,-4.5
1557276068701452258,-4.625,-4.625
1557276068801123544,-4.75,-4.75
1557276068901803161,-4.875,-4.875
1557276069001226307,-5.0,-5.0
1557276069101175878,-4.875,-4.875
1557276069201107702,-4.75,-4.75
1557276069301125023,-4.625,-4.625
1557276069401504103,-4.5,-4.5
1557276069501502909,-4.375,-4.375
1557276069601388122,-4.25,-4.25
1557276069701347990,-4.125,-4.125
1557276069800769486,-4.0,-4.0
1557276069901494822,-3.875,-3.875
1557276070001275411,-3.75,-3.75
1557276070101256478,-3.625,-3.625
1557276070201188893,-3.5,-3.5
1557276070301257244,-3.375,-3.375
1557276070401327075,-3.25,-3.25
1557276070501335912,-3.125,-3.125
1557276070601247260,-3.0,-3.0
1557276070701183556,-2.875,-2.875
1557276070801300638,-2.75,-2.75
1557276070901568767,-2.625,-2.625
1557276071001920939,-2.5,-2.5
1557276071101812834,-2.375,-2.375
1557276071201469040,-2.25,-2.25
1557276071301684989,-2.125,-2.125
1557276071401559201,-2.0,-2.0
1557276071501167701,-1.875,-1.875
1557276071601344653,-1.75,-1.75
1557276071701250962,-1.625,-1.625
1557276071801294461,-1.5,-1.5
1557276071901431102,-1.375,-1.375
1557276072001356753,-1.25,-1.25
1557276072101443092,-1.125,-1.125
1557276072201589887,-1.0,-1.0
1557276072301293429,-0.875,-0.875
1557276072401382496,-0.75,-0.75
1557276072501191478,-0.625,-0.625
1557276072601231598,-0.5,-0.5
1557276072701636290,-0.375,-0.375
1557276072801295156,-0.25,-0.25
1557276072901383034,-0.125,-0.125
1557276073001397685,0.0,0.0
1557276073101337005,0.125,0.125
1557276073201217967,0.25,0.25
1557276073301246757,0.375,0.375
1557276073401299411,0.5,0.5
